2022-11-20T23:29:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12,345,45
2022-11-20T23:29:05+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12,345,45
2022-11-20T23:29:05+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12,345,45
2022-11-20T23:29:06+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12,345,45
2022-11-20T23:29:06+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12,345,45
2022-11-20T23:29:07+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12,345,45
2022-11-20T23:29:08+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12,345,45
2022-11-20T23:29:08+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12,345,45
2022-11-20T23:29:09+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12,345,45
2022-11-20T23:29:09+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12,345,45
2022-11-21T15:57:51+00:00,2,0,8000,0,5700,6200,1850,2650,1,1,3,1,30,0,0,1,0,500,2255,1,0,1,1500,3,500,0,90,5400,80,5100,0,0,0,1,0,100,35,4900,40,50,4900,0,10242,4750,5200,4600,35,50,20,990,25,1,1,0,185,185,5,20,4700,200,5600,5600,5600,1,16,683,601,646,618,2386,0,1,6000,6000,0,0,0,0,100,5600,1206,54,650,606,1256,650,606,-89,-12,-77,1284,1345,662,683,0,50,60,689,726,1222,1183,2405,1183,2387,2388,1222,1183,1,0,1,400,0,0,0,1144,100,1,1,1,200,1,10,100,600,0,10,400,10,1,95,95,150,100,255,11,1
2022-11-21T15:57:53+00:00,2,0,8000,0,5700,6200,1850,2650,1,1,3,1,30,0,0,1,0,500,2255,1,0,1,1500,3,500,0,90,5400,80,5100,0,0,0,1,0,100,35,4900,40,50,4900,0,10242,4750,5200,4600,35,50,20,990,25,1,1,0,185,185,5,20,4700,200,5600,5600,5600,1,16,683,601,646,618,2386,0,1,6000,6000,0,0,0,0,100,5600,1206,54,650,606,1256,650,606,-89,-12,-77,1284,1345,662,683,0,50,60,689,726,1222,1183,2405,1183,2387,2388,1222,1183,1,0,1,400,0,0,0,1144,100,1,1,1,200,1,10,100,600,0,10,400,10,1,95,95,150,100,255,11,1
2022-11-21T15:57:54+00:00,2,0,8000,0,5700,6200,1850,2650,1,1,3,1,30,0,0,1,0,500,2255,1,0,1,1500,3,500,0,90,5400,80,5100,0,0,0,1,0,100,35,4900,40,50,4900,0,10242,4750,5200,4600,35,50,20,990,25,1,1,0,185,185,5,20,4700,200,5600,5600,5600,1,16,683,601,646,618,2386,0,1,6000,6000,0,0,0,0,100,5600,1206,54,650,606,1256,650,606,-89,-12,-77,1284,1345,662,683,0,50,60,689,726,1222,1183,2405,1183,2387,2388,1222,1183,1,0,1,400,0,0,0,1144,100,1,1,1,200,1,10,100,600,0,10,400,10,1,95,95,150,100,255,11,1
2022-11-21T15:57:57+00:00,2,0,8000,0,5700,6200,1850,2650,1,1,3,1,30,0,0,1,0,500,2255,1,0,1,1500,3,500,0,90,5400,80,5100,0,0,0,1,0,100,35,4900,40,50,4900,0,10242,4750,5200,4600,35,50,20,990,25,1,1,0,185,185,5,20,4700,200,5600,5600,5600,1,16,683,601,646,618,2386,0,1,6000,6000,0,0,0,0,100,5600,1206,54,652,606,1258,652,607,-88,-11,-77,1285,1347,663,684,0,50,70,689,726,1223,1181,2404,1181,2383,2386,1223,1181,1,0,1,400,0,0,0,1144,100,1,1,1,200,1,10,100,600,0,10,400,10,1,95,95,150,100,255,11,1
2022-11-21T15:57:59+00:00,2,0,8000,0,5700,6200,1850,2650,1,1,3,1,30,0,0,1,0,500,2255,1,0,1,1500,3,500,0,90,5400,80,5100,0,0,0,1,0,100,35,4900,40,50,4900,0,10242,4750,5200,4600,35,50,20,990,25,1,1,0,185,185,5,20,4700,200,5600,5600,5600,1,16,684,600,647,622,2386,0,1,6000,6000,0,0,0,0,100,5600,1206,54,652,606,1258,652,607,-88,-11,-77,1285,1347,663,684,0,50,70,689,726,1223,1181,2404,1181,2383,2386,1223,1181,1,0,1,400,0,0,0,1144,100,1,1,1,200,1,10,100,600,0,10,400,10,1,95,95,150,100,255,11,1
2022-11-21T15:58:01+00:00,2,0,8000,0,5700,6200,1850,2650,1,1,3,1,30,0,0,1,0,500,2255,1,0,1,1500,3,500,0,90,5400,80,5100,0,0,0,1,0,100,35,4900,40,50,4900,0,10242,4750,5200,4600,35,50,20,990,25,1,1,0,185,185,5,20,4700,200,5600,5600,5600,1,16,684,600,647,622,2386,0,1,6000,6000,0,0,0,0,100,5600,1206,54,652,606,1258,652,607,-88,-11,-77,1285,1347,663,684,0,50,70,689,726,1223,1181,2404,1181,2383,2386,1223,1181,1,0,1,400,0,0,0,1144,100,1,1,1,200,1,10,100,600,0,10,400,10,1,95,95,150,100,255,11,1
2022-11-21T15:58:03+00:00,2,0,8000,0,5700,6200,1850,2650,1,1,3,1,30,0,0,1,0,500,2255,1,0,1,1500,3,500,0,90,5400,80,5100,0,0,0,1,0,100,35,4900,40,50,4900,0,10242,4750,5200,4600,35,50,20,990,25,1,1,0,185,185,5,20,4700,200,5600,5600,5600,1,16,684,600,647,622,2386,0,1,6000,6000,0,0,0,0,100,5600,1206,54,652,606,1258,652,607,-88,-11,-77,1285,1347,663,684,0,50,70,689,726,1223,1181,2404,1181,2383,2386,1223,1181,1,0,1,400,0,0,0,1144,100,1,1,1,200,1,10,100,600,0,10,400,10,1,95,95,150,100,255,11,1
2022-11-21T15:58:05+00:00,2,0,8000,0,5700,6200,1850,2650,1,1,3,1,30,0,0,1,0,500,2255,1,0,1,1500,3,500,0,90,5400,80,5100,0,0,0,1,0,100,35,4900,40,50,4900,0,10242,4750,5200,4600,35,50,20,990,25,1,1,0,185,185,5,20,4700,200,5600,5600,5600,1,16,684,600,647,622,2386,0,1,6000,6000,4,2,0,0,100,5599,1206,52,653,607,1260,653,607,-89,-12,-77,1285,1349,665,684,0,50,50,690,727,1223,1183,2406,1183,2386,2387,1223,1183,1,0,1,400,0,0,0,1144,100,1,1,1,200,1,10,100,600,0,10,400,10,1,95,95,150,100,255,11,1
2022-11-21T15:58:07+00:00,2,0,8000,0,5700,6200,1850,2650,1,1,3,1,30,0,0,1,0,500,2255,1,0,1,1500,3,500,0,90,5400,80,5100,0,0,0,1,0,100,35,4900,40,50,4900,0,10242,4750,5200,4600,35,50,20,990,25,1,1,0,185,185,5,20,4700,200,5600,5600,5600,1,16,684,601,656,634,2386,0,1,6000,6000,4,2,0,0,100,5599,1206,52,653,607,1260,653,607,-89,-12,-77,1285,1349,665,684,0,50,50,690,727,1223,1183,2406,1183,2386,2387,1223,1183,1,0,1,400,0,0,0,1144,100,1,1,1,200,1,10,100,600,0,10,400,10,1,95,95,150,100,255,11,1
2022-11-21T15:58:09+00:00,2,0,8000,0,5700,6200,1850,2650,1,1,3,1,30,0,0,1,0,500,2255,1,0,1,1500,3,500,0,90,5400,80,5100,0,0,0,1,0,100,35,4900,40,50,4900,0,10242,4750,5200,4600,35,50,20,990,25,1,1,0,185,185,5,20,4700,200,5600,5600,5600,1,16,684,601,656,634,2386,0,1,6000,6000,4,2,0,0,100,5599,1206,52,653,607,1260,653,607,-89,-12,-77,1285,1349,665,684,0,50,50,690,727,1223,1183,2406,1183,2386,2387,1223,1183,1,0,1,400,0,0,0,1144,100,1,1,1,200,1,10,100,600,0,10,400,10,1,95,95,150,100,255,11,1
2022-11-21T15:58:11+00:00,2,0,8000,0,5700,6200,1850,2650,1,1,3,1,30,0,0,1,0,500,2255,1,0,1,1500,3,500,0,90,5400,80,5100,0,0,0,1,0,100,35,4900,40,50,4900,0,10242,4750,5200,4600,35,50,20,990,25,1,1,0,185,185,5,20,4700,200,5600,5600,5600,1,16,684,601,656,634,2386,0,1,6000,6000,4,2,0,0,100,5599,1206,52,653,607,1260,653,607,-89,-12,-77,1285,1349,665,684,0,50,50,690,727,1223,1183,2406,1183,2386,2387,1223,1183,1,0,1,400,0,0,0,1144,100,1,1,1,200,1,10,100,600,0,10,400,10,1,95,95,150,100,255,11,1
2022-11-21T15:58:19+00:00,2,0,8000,0,5700,6200,1850,2650,1,1,3,1,30,0,0,1,0,500,2255,1,0,1,1500,3,500,0,90,5400,80,5100,0,0,0,1,0,100,35,4900,40,50,4900,0,10242,4750,5200,4600,35,50,20,990,25,1,1,0,185,185,5,20,4700,200,5600,5600,5600,1,16,684,600,649,620,2386,0,1,5997,5997,3,1,0,0,100,5599,1206,52,653,607,1260,653,607,-88,-11,-77,1285,1348,664,684,0,60,50,690,727,1222,1183,2405,1183,2386,2386,1222,1183,1,0,1,400,0,0,0,1144,100,1,1,1,200,1,10,100,600,0,10,400,10,1,95,95,150,100,255,11,1
2022-11-21T15:58:22+00:00,2,0,8000,0,5700,6200,1850,2650,1,1,3,1,30,0,0,1,0,500,2255,1,0,1,1500,3,500,0,90,5400,80,5100,0,0,0,1,0,100,35,4900,40,50,4900,0,10242,4750,5200,4600,35,50,20,990,25,1,1,0,185,185,5,20,4700,200,5600,5600,5600,1,16,684,600,649,620,2386,0,1,6000,6000,3,1,0,0,100,5599,1206,52,654,608,1262,654,607,-89,-12,-77,1285,1349,665,684,0,50,60,690,727,1222,1183,2405,1183,2386,2387,1222,1183,1,0,1,400,0,0,0,1144,100,1,1,1,200,1,10,100,600,0,10,400,10,1,95,95,150,100,255,11,1
2022-11-21T15:58:24+00:00,2,0,8000,0,5700,6200,1850,2650,1,1,3,1,30,0,0,1,0,500,2255,1,0,1,1500,3,500,0,90,5400,80,5100,0,0,0,1,0,100,35,4900,40,50,4900,0,10242,4750,5200,4600,35,50,20,990,25,1,1,0,185,185,5,20,4700,200,5600,5600,5600,1,16,685,601,641,615,2389,0,1,6000,6000,3,1,0,0,100,5599,1206,52,654,608,1262,654,607,-89,-12,-77,1285,1349,665,684,0,50,60,690,727,1222,1183,2405,1183,2386,2387,1222,1183,1,0,1,400,0,0,0,1144,100,1,1,1,200,1,10,100,600,0,10,400,10,1,95,95,150,100,255,11,1
2022-11-21T15:58:28+00:00,2,0,8000,0,5700,6200,1850,2650,1,1,3,1,30,0,0,1,0,500,2255,1,0,1,1500,3,500,0,90,5400,80,5100,0,0,0,1,0,100,35,4900,40,50,4900,0,10242,4750,5200,4600,35,50,20,990,25,1,1,0,185,185,5,20,4700,200,5600,5600,5600,1,16,685,601,641,615,2389,0,1,6000,6000,3,1,0,0,100,5599,1206,52,654,608,1262,654,607,-89,-12,-77,1285,1349,665,684,0,50,60,690,727,1222,1183,2405,1183,2386,2387,1222,1183,1,0,1,400,0,0,0,1144,100,1,1,1,200,1,10,100,600,0,10,400,10,1,95,95,150,100,255,11,1
2022-11-21T15:58:30+00:00,2,0,8000,0,5700,6200,1850,2650,1,1,3,1,30,0,0,1,0,500,2255,1,0,1,1500,3,500,0,90,5400,80,5100,0,0,0,1,0,100,35,4900,40,50,4900,0,10242,4750,5200,4600,35,50,20,990,25,1,1,0,185,185,5,20,4700,200,5600,5600,5600,1,16,685,601,641,615,2389,0,1,6000,6000,3,1,0,0,100,5599,1206,52,654,608,1262,654,607,-89,-12,-77,1285,1349,665,684,0,50,60,690,727,1222,1183,2405,1183,2389,2387,1222,1183,1,0,1,400,0,0,0,1144,100,1,1,1,200,1,10,100,600,0,10,400,10,1,95,95,150,100,255,11,1
2022-11-21T15:59:41+00:00,2,0,8000,0,5700,6200,1850,2650,1,1,3,1,30,0,0,1,0,500,2255,1,0,1,1500,3,500,0,90,5400,80,5100,0,0,0,1,0,100,35,4900,40,50,4900,0,10242,4750,5200,4600,35,50,20,990,25,1,1,0,185,185,5,20,4700,200,5600,5600,5600,1,16,684,601,655,633,2395,0,1,6000,6000,2,1,0,0,100,5600,1206,54,652,607,1259,652,607,-88,-12,-76,1285,1347,664,683,0,50,50,689,726,1223,1183,2406,1183,2387,2387,1223,1183,1,0,1,400,0,0,0,1144,100,1,1,1,200,1,10,100,600,0,10,400,10,1,95,95,150,100,255,11,1
2022-11-21T15:59:43+00:00,2,0,8000,0,5700,6200,1850,2650,1,1,3,1,30,0,0,1,0,500,2255,1,0,1,1500,3,500,0,90,5400,80,5100,0,0,0,1,0,100,35,4900,40,50,4900,0,10242,4750,5200,4600,35,50,20,990,25,1,1,0,185,185,5,20,4700,200,5600,5600,5600,1,16,684,601,655,633,2395,0,1,6000,6000,2,1,0,0,100,5600,1206,54,652,607,1259,652,607,-88,-12,-76,1285,1347,664,683,0,50,70,689,727,1223,1183,2406,1183,2386,2388,1222,1184,1,0,1,400,0,0,0,1144,100,1,1,1,200,1,10,100,600,0,10,400,10,1,95,95,150,100,255,11,1
2022-11-21T15:59:45+00:00,2,0,8000,0,5700,6200,1850,2650,1,1,3,1,30,0,0,1,0,500,2255,1,0,1,1500,3,500,0,90,5400,80,5100,0,0,0,1,0,100,35,4900,40,50,4900,0,10242,4750,5200,4600,35,50,20,990,25,1,1,0,185,185,5,20,4700,200,5600,5600,5600,1,16,684,601,655,633,2395,0,1,6000,6000,3,1,0,0,100,5599,1206,54,652,607,1259,652,607,-88,-12,-76,1284,1347,664,683,0,50,70,689,727,1223,1183,2406,1183,2386,2388,1222,1184,1,0,1,400,0,0,0,1144,100,1,1,1,200,1,10,100,600,0,10,400,10,1,95,95,150,100,255,11,1
2022-11-21T15:59:46+00:00,2,0,8000,0,5700,6200,1850,2650,1,1,3,1,30,0,0,1,0,500,2255,1,0,1,1500,3,500,0,90,5400,80,5100,0,0,0,1,0,100,35,4900,40,50,4900,0,10242,4750,5200,4600,35,50,20,990,25,1,1,0,185,185,5,20,4700,200,5600,5600,5600,1,16,683,601,640,615,2397,0,1,6000,6000,3,1,0,0,100,5599,1206,54,652,607,1259,652,607,-88,-12,-76,1284,1347,664,683,0,50,70,689,727,1223,1183,2406,1183,2386,2388,1222,1184,1,0,1,400,0,0,0,1144,100,1,1,1,200,1,10,100,600,0,10,400,10,1,95,95,150,100,255,11,1
2022-11-21T15:59:48+00:00,2,0,8000,0,5700,6200,1850,2650,1,1,3,1,30,0,0,1,0,500,2255,1,0,1,1500,3,500,0,90,5400,80,5100,0,0,0,1,0,100,35,4900,40,50,4900,0,10242,4750,5200,4600,35,50,20,990,25,1,1,0,185,185,5,20,4700,200,5600,5600,5600,1,16,683,601,640,615,2397,0,1,6000,6000,3,1,0,0,100,5599,1206,54,652,607,1259,652,607,-88,-12,-76,1284,1347,664,683,0,50,70,689,727,1223,1183,2406,1183,2386,2388,1222,1184,1,0,1,400,0,0,0,1144,100,1,1,1,200,1,10,100,600,0,10,400,10,1,95,95,150,100,255,11,1
2022-11-21T15:59:49+00:00,2,0,8000,0,5700,6200,1850,2650,1,1,3,1,30,0,0,1,0,500,2255,1,0,1,1500,3,500,0,90,5400,80,5100,0,0,0,1,0,100,35,4900,40,50,4900,0,10242,4750,5200,4600,35,50,20,990,25,1,1,0,185,185,5,20,4700,200,5600,5600,5600,1,16,683,601,640,615,2397,0,1,6000,6000,3,1,0,0,100,5599,1206,54,652,607,1259,652,607,-88,-12,-76,1284,1347,664,683,0,50,70,689,727,1223,1183,2406,1183,2386,2388,1222,1184,1,0,1,400,0,0,0,1144,100,1,1,1,200,1,10,100,600,0,10,400,10,1,95,95,150,100,255,11,1
2022-11-21T15:59:50+00:00,2,0,8000,0,5700,6200,1850,2650,1,1,3,1,30,0,0,1,0,500,2255,1,0,1,1500,3,500,0,90,5400,80,5100,0,0,0,1,0,100,35,4900,40,50,4900,0,10242,4750,5200,4600,35,50,20,990,25,1,1,0,185,185,5,20,4700,200,5600,5600,5600,1,16,683,601,640,615,2397,0,1,6000,6000,3,1,0,0,100,5599,1206,54,652,607,1259,652,607,-88,-12,-76,1284,1347,664,683,0,50,70,689,727,1223,1183,2406,1184,2387,2388,1222,1184,1,0,1,400,0,0,0,1144,100,1,1,1,200,1,10,100,600,0,10,400,10,1,95,95,150,100,255,11,1
2022-11-21T15:59:52+00:00,2,0,8000,0,5700,6200,1850,2650,1,1,3,1,30,0,0,1,0,500,2255,1,0,1,1500,3,500,0,90,5400,80,5100,0,0,0,1,0,100,35,4900,40,50,4900,0,10242,4750,5200,4600,35,50,20,990,25,1,1,0,185,185,5,20,4700,200,5600,5600,5600,1,16,683,601,640,615,2397,0,1,6000,6000,2,1,0,0,100,5600,1206,52,653,608,1261,653,608,-88,-12,-76,1286,1349,665,684,0,50,70,690,727,1222,1184,2406,1184,2387,2388,1222,1184,1,0,1,400,0,0,0,1144,100,1,1,1,200,1,10,100,600,0,10,400,10,1,95,95,150,100,255,11,1
2022-11-21T15:59:53+00:00,2,0,8000,0,5700,6200,1850,2650,1,1,3,1,30,0,0,1,0,500,2255,1,0,1,1500,3,500,0,90,5400,80,5100,0,0,0,1,0,100,35,4900,40,50,4900,0,10242,4750,5200,4600,35,50,20,990,25,1,1,0,185,185,5,20,4700,200,5600,5600,5600,1,16,683,601,640,612,2387,0,1,6000,6000,2,1,0,0,100,5600,1206,52,653,608,1261,653,608,-88,-12,-76,1286,1349,665,684,0,50,70,690,727,1222,1184,2406,1184,2387,2388,1222,1184,1,0,1,400,0,0,0,1144,100,1,1,1,200,1,10,100,600,0,10,400,10,1,95,95,150,100,255,11,1
